# id                    Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21    phi31    meanmag   cost     phcov   phcov2   snr      Npt   order   minmax   phaseshift   id_2                  Nep_rv   totamp_rv   A1_rv     A2_rv    A3_rv    phi1_rv   phi2_rv   phi3_rv   phi21_rv   phi31_rv   mean_rv    cost_rv   phcov_rv   snr_rv    Npt_rv   order_rv   minmax_rv   remark  
  6045478562936001920   58    0.467811   1.081    0.356   0.178   0.134   2.26     0.567    -0.786   8.6136   5.0002   13.169    0.0126   0.94    0.93     1408.5   58    6       1.046    0.36         6045478562936001920   26       64.061      30.555    8.326    3.208    -0.282    1.919     -1.983    8.7672     5.1467     74.915     5.8302    0.896      54.3      26       3          75.902      1       
  5707380936404638336   64    0.48055    0.865    0.289   0.16    0.1     -1.697   5.483    0.373    8.8766   5.4634   12.084    0.0041   0.929   0.948    1154.8   64    6       0.83     -0.27        5707380936404638336   27       49.791      20.982    7.091    3.385    -1.001    0.307     2.515     8.5922     5.5179     145.555    2.3661    0.689      119.2     27       4          54.71       r       
  5700780293231146752   76    0.575219   0.569    0.248   0.093   0.042   1.395    5.298    -3.339   8.7909   5.042    13.172    0.0799   0.944   0.94     91.8     76    4       0.842    0.222        5700780293231146752   27       45.691      21.552    3.372    0.857    -0.206    2.89      1.74      9.5846     8.6399     303.576    10.3378   0.88       25.0      27       3          77.09       2       
  5360400630327427072   65    0.527428   0.907    0.311   0.147   0.104   2.537    1.073    0.073    8.5648   5.0276   11.297    0.0484   0.952   0.916    166.4    65    6       1.075    0.404        5360400630327427072   31       71.244      28.973    9.896    5.93     -0.194    2.288     -1.397    8.9595     5.4686     250.567    3.9651    0.848      117.9     31       6          74.087      1       
  4737956618117144832   58    0.572881   0.635    0.235   0.107   0.054   -0.761   1.126    -3.215   8.9313   5.3519   12.069    0.0888   0.941   0.925    67.6     58    5       0.805    -0.121       4737956618117144832   31       51.447      25.215    3.468    1.03     -0.232    2.485     -1.119    9.233      5.861      113.376    5.524     0.89       59.1      31       3          72.952      1       
  4574002151468939264   64    0.529739   0.966    0.32    0.165   0.116   0.949    4.303    1.747    8.6893   5.1844   13.028    0.01     0.927   0.942    1939.1   64    6       0.965    0.151        4574002151468939264   30       64.3        30.82     6.128    5.913    -0.303    2.5       -1.552    9.3894     5.6401     -149.42    12.0923   0.873      32.2      30       3          90.594      1       
  4542766121337536896   56    0.37852    1.2      0.379   0.22    0.136   -0.871   0.709    2.613    8.7345   5.2262   12.817    0.0246   0.91    0.933    1468.2   56    6       1.179    -0.139       4542766121337536896   30       61.176      26.264    9.896    0.666    -0.5      2.058     -1.743    9.3418     6.0411     -34.248    10.558    0.856      33.5      30       3          89.016      1       
  4525403840604103296   55    0.599753   0.889    0.319   0.15    0.099   3.048    2.244    1.465    8.7137   4.8866   12.968    0.0204   0.938   0.938    262.1    55    6       0.905    0.485        4525403840604103296   28       57.816      23.459    9.725    2.856    -0.312    2.462     -1.585    9.3688     5.6341     -167.577   5.866     0.894      51.4      28       4          78.212      1       
  4055098870077726976   45    0.427283   0.854    0.359   0.151   0.066   -0.072   2.281    -1.428   8.7083   5.0721   11.27     0.0271   0.899   0.913    156.5    45    5       0.936    -0.012       4055098870077726976   31       49.67       22.658    7.404    2.672    -0.192    2.439     -1.052    9.1053     5.8061     33.76      3.28      0.874      142.7     31       3          53.528      1       
  3560294383899830656   69    0.664288   0.565    0.215   0.099   0.054   -1.9     5.345    0.276    9.1456   5.9769   13.425    0.0035   0.903   0.944    552.3    69    5       0.561    -0.302       3560294383899830656   27       47.716      19.773    9.95     1.486    -0.169    1.692     -0.842    8.3132     5.9489     73.963     5.8398    0.889      39.1      27       4          55.489      1       
  3412476521697249664   54    0.604707   0.672    0.245   0.113   0.068   -2.833   3.307    -3.29    8.9736   5.2107   13.598    0.0587   0.928   0.91     101.8    54    5       0.77     -0.451       3412476521697249664   29       78.408      27.984    6.868    15.612   -0.645    1.639     -1.458    9.2117     6.7594     302.176    11.9944   0.885      52.9      29       3          92.99       r       
  2976409694726394624   69    0.59883    0.596    0.214   0.105   0.062   -1.821   5.364    0.224    9.0063   5.6874   12.834    0.0052   0.924   0.955    870.1    69    6       0.595    -0.29        2976409694726394624   28       60.772      23.258    7.702    7.674    -0.21     1.984     -1.342    8.6867     5.5701     168.873    2.7256    0.903      146.6     28       4          60.562      1       
  1487584432894493056   63    0.58145    0.678    0.233   0.117   0.075   2.766    1.897    1.281    8.9317   5.5495   13.085    0.0081   0.909   0.936    369.2    63    5       0.65     0.44         1487584432894493056   26       58.351      22.471    12.09    3.205    0.004     2.479     -1.342    8.7534     4.9282     -140.618   3.9955    0.861      82.8      26       5          67.553      1       
  1373627921055813760   63    0.716322   0.49     0.19    0.073   0.052   1.579    5.656    -2.476   8.7825   5.3547   12.598    0.0017   0.846   0.892    901.1    63    6       0.493    0.251        1373627921055813760   29       56.252      21.124    8.345    6.237    -0.176    2.612     -1.215    9.2465     5.5951     -4.963     3.1648    0.831      92.9      29       5          61.941      1       
  1356025457153174656   50    0.649467   0.84     0.326   0.141   0.078   -1.212   -0.16    1.487    8.5466   5.1214   12.677    0.032    0.899   0.938    156.3    50    5       1.021    -0.193       1356025457153174656   32       48.828      22.156    6.792    2.763    -0.21     2.963     -1.116    9.6666     5.7985     -104.001   6.8704    0.897      47.7      32       3          63.458      1       
  1327053639295450880   55    0.623845   0.966    0.319   0.163   0.11    0.491    3.426    0.461    8.727    5.271    12.519    0.0023   0.935   0.932    1541.6   55    6       0.929    0.078        1327053639295450880   29       50.193      23.973    4.304    0.62     0.164     3.569     1.457     9.5254     7.2496     -278.015   3.2131    0.86       86.0      29       3          57.164      1       
  1278649426588909056   58    0.595206   1.058    0.359   0.171   0.123   -2.324   4.006    -1.933   8.6538   5.0381   13.13     0.0045   0.922   0.934    2093.5   58    6       1.035    -0.37        1278649426588909056   21       59.29       20.423    5.205    10.522   -0.644    1.171     -3.004    8.7426     5.2117     -122.9     1.3341    0.841      191.8     21       5          59.657      1       
  6888593734184807168   46    0.531002   0.989    0.325   0.167   0.117   1.805    -0.273   -1.951   8.6825   5.1992   13.769    0.0042   0.926   0.929    1379.0   46    6       0.987    0.287        6888593734184807168   23       131.514     31.582    24.743   13.322   -0.466    1.918     -1.321    9.1321     6.3588     -45.324    12.6811   0.841      36.9      23       5          197.55      2       
  6045502679159938560   55    0.522485   0.864    0.28    0.146   0.097   0.418    3.284    0.181    8.7319   5.2104   13.043    0.0099   0.92    0.916    389.5    55    6       0.921    0.066        6045502679159938560   30       63.653      29.052    8.891    4.649    0.065     3.344     -0.55     9.4978     5.5387     67.223     7.6182    0.878      57.7      30       4          84.611      1       
  5398731873409720448   59    0.691026   0.747    0.259   0.139   0.089   1.996    0.484    -0.9     9.0584   5.6777   12.198    0.0046   0.849   0.873    661.3    59    6       0.658    0.318        5398731873409720448   30       58.569      22.581    9.202    5.859    -0.325    1.763     -1.853    8.6952     5.4043     35.011     1.5518    0.817      238.6     30       6          60.407      1       
  5027734380789950976   65    0.550122   1.05     0.371   0.174   0.125   -1.141   -0.033   1.297    8.5315   4.7189   12.391    0.0585   0.916   0.951    234.0    65    6       0.99     -0.182       5027734380789950976   29       86.569      30.754    9.941    7.331    -0.485    1.721     -2.137    8.9748     5.6025     50.616     2.2056    0.872      230.7     29       6          92.481      1       
  4869005691045385472   61    0.631257   0.884    0.296   0.159   0.101   2.375    0.998    -0.084   8.8139   5.3564   12.83     0.007    0.952   0.949    817.6    61    6       0.885    0.378        4869005691045385472   29       53.577      22.856    6.445    4.001    -0.76     1.132     -2.714    8.9359     5.8492     3.701      8.4566    0.787      33.7      29       3          92.991      2       
  4577414314012930432   77    0.583398   0.733    0.248   0.123   0.085   2.543    1.304    0.412    8.784    5.3489   12.59     0.0076   0.937   0.94     1043.2   77    6       0.736    0.405        4577414314012930432   30       67.403      25.543    10.917   7.226    -0.364    2.07      -2.275    9.0805     5.099      -7.098     7.6429    0.871      46.8      30       4          77.666      2       
  4536731559150086656   64    0.577826   0.63     0.219   0.11    0.068   -2.932   3.073    -3.194   8.9363   5.6009   12.436    0.0019   0.924   0.928    959.8    64    6       0.616    -0.467       4536731559150086656   30       68.705      25.702    10.259   7.135    -0.026    2.875     -0.63     9.2113     5.7319     -116.022   4.0135    0.848      162.8     30       5          69.65       1       
  4387211137548084352   59    0.737684   0.385    0.158   0.065   0.029   -2.173   4.841    -0.448   9.1864   6.0706   12.034    0.0014   0.901   0.932    505.4    59    5       0.394    -0.346       4387211137548084352   30       45.478      19.45     7.21     3.339    -0.16     2.3       -1.003    8.9025     5.7592     -196.769   3.0986    0.895      103.7     30       3          48.137      1       
  3214795601016784256   52    0.50463    1.091    0.381   0.176   0.136   -0.81    0.669    2.375    8.5721   4.8051   12.946    0.0234   0.911   0.935    601.7    52    6       1.089    -0.129       3214795601016784256   31       63.685      25.495    10.913   6.304    -0.146    2.276     -1.877    8.8512     4.8453     180.045    15.0669   0.834      27.0      31       4          91.103      2       
  3210621167684350464   54    0.587396   0.689    0.232   0.11    0.084   -1.52    5.7      0.672    8.74     5.2329   13.384    0.001    0.918   0.913    1836.6   54    6       0.673    -0.242       3210621167684350464   30       0.747       0.236     0.117    0.077    -3.103    3.2       -3.059    9.4054     6.2489     225.746    18.7032   0.906      0.1       30       3          146.62      r       
  2853512332285518592   72    0.566067   0.762    0.291   0.122   0.091   -2.996   2.655    2.166    8.6468   4.8709   13.121    0.0363   0.94    0.962    174.6    72    6       0.849    -0.477       2853512332285518592   28       50.412      21.587    1.527    3.665    -0.268    1.029     -2.332    7.8477     4.7539     -395.459   6.4951    0.911      38.0      28       5          67.022      2       
  1462990385006034944   61    0.736959   0.465    0.185   0.075   0.033   2.081    0.67     -0.38    9.0747   5.9433   13.176    0.0072   0.937   0.921    260.0    61    6       0.489    0.331        1462990385006034944   29       43.423      21.322    1.763    0.82     -0.015    2.539     -1.689    8.8527     4.64       77.107     8.132     0.845      32.7      29       3          62.478      1       
  6458861949615378688   59    0.480749   0.925    0.365   0.166   0.092   0.021    2.399    -1.051   8.6406   5.17     12.633    0.015    0.931   0.887    320.2    59    6       0.934    0.003        6458861949615378688   32       61.243      28.494    7.997    4.405    -0.249    2.127     -1.764    8.9072     5.2651     -0.106     9.8371    0.869      42.5      32       4          73.562      1       
  6158465576085389056   48    0.514134   0.896    0.272   0.163   0.105   2.442    1.36     0.63     9.0423   5.8698   12.482    0.0027   0.821   0.866    912.5    48    6       0.669    0.389        6158465576085389056   30       65.325      28.735    8.704    1.528    0.512     4.184     1.116     9.4427     5.8622     6.249      2.6654    0.729      161.1     30       4          69.545      2       
  5639451149541847552   63    0.733131   0.371    0.155   0.053   0.014   1.268    5.697    -2.02    9.444    6.7425   13.1      0.0032   0.928   0.901    342.9    63    4       0.381    0.202        5639451149541847552   32       46.308      16.699    8.918    3.84     -0.065    3.045     -0.469    9.4576     6.009      44.681     5.1455    0.886      60.3      32       3          51.871      1       
  5431789686933763456   74    0.516568   0.429    0.174   0.073   0.036   0.054    2.908    -0.177   9.0836   5.9452   11.968    0.002    0.895   0.925    994.0    74    6       0.432    0.009        5431789686933763456   33       48.535      19.933    8.151    4.929    -0.139    2.783     -0.731    9.3433     5.9681     -4.699     1.9479    0.842      170.6     33       6          52.111      1       
  4176817796570591360   55    0.518571   0.513    0.184   0.091   0.052   -2.465   4.177    -1.465   9.1084   5.9316   13.541    9.0E-4   0.937   0.935    1171.5   55    6       0.513    -0.392       4176817796570591360   33       75.156      31.816    12.686   1.202    0.03      3.187     0.876     9.4102     7.0692     12.822     11.5654   0.864      49.9      33       3          91.228      1       
  3700131612748704000   58    0.542995   0.916    0.303   0.161   0.106   1.482    5.432    -2.859   8.7515   5.2622   12.544    0.0086   0.942   0.932    1062.1   58    6       0.921    0.236        3700131612748704000   30       79.563      32.568    12.736   6.529    -0.037    2.973     -0.198    9.331      6.1979     142.331    7.8755    0.864      66.3      30       3          98.089      1       
  3699778119760745472   63    0.587075   0.77     0.29    0.135   0.063   2.787    1.851    1.098    8.8433   5.3035   11.842    0.0229   0.938   0.937    251.9    63    4       0.832    0.444        3699778119760745472   32       61.92       26.87     7.753    3.715    -0.184    2.284     -1.483    8.9357     5.3526     90.146     3.1887    0.891      136.5     32       6          67.757      1       
  3062985235999231104   67    0.506061   0.392    0.175   0.064   0.008   -0.013   2.483    0.643    8.7917   6.9645   12.064    0.0481   0.935   0.929    76.1     67    4       0.507    -0.002       3062985235999231104   29       176.909     94.545    9.576    8.252    0.881     5.417     -3.25     9.9384     6.6739     -16.146    20.5815   0.911      66.5      29       4          193.559     2       
  2976126948438805760   70    0.569912   0.814    0.272   0.14    0.098   -2.755   3.19     -3.017   8.701    5.249    11.418    0.0091   0.934   0.919    564.6    70    6       0.833    -0.439       2976126948438805760   30       61.221      27.627    8.067    3.275    -0.013    3.0       -0.663    9.3102     5.66       243.238    3.931     0.813      358.8     30       3          63.697      1       
  2765589163416465792   57    0.562388   0.901    0.299   0.15    0.108   -2.081   4.51     -1.154   8.6715   5.0881   11.981    0.0052   0.952   0.93     1066.3   57    6       0.895    -0.331       2765589163416465792   34       53.934      24.962    7.254    4.096    -0.361    1.913     -1.767    8.9189     5.5995     -172.106   6.7199    0.897      56.5      34       3          70.783      1       
  2196932401052562688   64    0.457462   1.061    0.368   0.176   0.132   1.756    5.834    -2.39    8.605    4.9074   13.438    0.007    0.921   0.928    1465.4   64    6       1.078    0.28         2196932401052562688   30       94.915      30.861    16.48    4.583    -0.296    2.209     -1.001    9.0842     6.1701     -265.088   7.0138    0.849      80.6      30       5          106.7       1       
  1888524234183816448   72    0.538676   1.041    0.352   0.161   0.126   2.092    0.228    -1.357   8.6099   4.9321   12.319    0.0305   0.938   0.948    455.3    72    6       1.1      0.333        1888524234183816448   31       77.131      34.428    10.462   3.285    -0.248    2.605     -1.317    9.3837     5.7089     -146.804   7.1191    0.801      70.5      31       4          98.746      1       
  1617474895444390400   53    0.588665   0.731    0.263   0.123   0.086   2.992    2.139    1.682    8.722    5.2733   11.554    0.013    0.916   0.929    293.4    53    5       0.749    0.476        1617474895444390400   33       49.384      21.664    7.616    3.069    -0.59     1.421     -3.104    8.8837     4.9485     -174.92    4.7104    0.811      78.7      33       3          61.344      1       
  6903149859388051072   54    0.50875    0.593    0.219   0.11    0.056   1.341    5.442    -2.969   9.0424   5.5733   12.559    0.018    0.94    0.927    171.6    54    5       0.648    0.214        6903149859388051072   31       64.86       26.352    9.746    5.952    0.063     3.069     -0.356    9.2261     5.7374     27.586     2.1617    0.927      310.2     31       5          65.367      1       
  6440923348688481024   60    0.468449   1.156    0.403   0.184   0.141   -1.397   5.765    0.579    8.558    4.7688   12.412    0.0183   0.93    0.933    1392.0   60    6       1.158    -0.222       6440923348688481024   33       57.991      27.469    6.462    2.085    -0.344    1.567     -1.593    8.5376     5.7215     -109.886   8.3619    0.874      49.6      33       3          69.58       1       
  6062794565426305024   91    0.563264   0.757    0.253   0.136   0.086   -0.912   0.79     -3.503   8.8967   5.5158   13.092    0.0034   0.93    0.934    1224.1   91    6       0.753    -0.145       6062794565426305024   31       71.733      25.404    11.169   8.863    -0.078    2.434     -0.755    8.8733     5.7628     64.004     4.5362    0.911      124.2     31       4          74.452      1       
  6045485228725626752   48    0.579107   0.639    0.237   0.113   0.069   1.797    -0.064   -1.708   8.9076   5.4664   12.916    0.0031   0.933   0.908    841.0    48    6       0.634    0.286        6045485228725626752   33       68.921      27.733    12.128   2.98     -0.373    2.23      -1.292    9.2596     6.11       70.959     8.5669    0.891      56.1      33       3          96.982      1       
  6014987731099245056   75    0.585586   0.691    0.235   0.12    0.08    -2.029   4.796    -0.645   8.8534   5.4419   13.582    0.0024   0.919   0.937    1301.1   75    6       0.698    -0.323       6014987731099245056   24       52.482      23.259    5.16     1.884    0.099     2.913     -2.467    8.998      3.5187     9.524      3.2525    0.764      63.9      24       4          59.411      2       
  5818849597035446528   63    0.728559   0.502    0.186   0.084   0.047   1.494    5.762    -2.284   9.0573   5.8006   11.676    0.0041   0.923   0.906    708.4    63    5       0.519    0.238        5818849597035446528   33       51.802      20.099    8.554    5.751    -0.081    2.669     -0.618    9.1144     5.9082     -49.539    6.5052    0.898      83.9      33       3          58.167      1       
  5807174913851006336   68    0.489352   0.619    0.222   0.112   0.062   1.011    4.743    2.423    9.0042   5.673    12.56     0.0106   0.936   0.95     324.3    68    5       0.657    0.161        5807174913851006336   33       62.657      25.537    9.696    4.418    0.06      3.202     0.054     9.3648     6.157      -8.235     6.5715    0.849      73.7      33       3          75.568      1       
  5420008488562024064   75    0.535917   1.129    0.424   0.195   0.124   -0.616   1.148    -3.4     8.6632   4.7305   12.397    0.0126   0.934   0.938    735.0    75    6       1.145    -0.098       5420008488562024064   31       85.005      34.458    11.445   5.321    -0.498    2.195     -1.176    9.4748     6.6029     261.924    2.6986    0.792      204.5     31       6          85.032      1       
  4551331596095756800   75    0.618109   0.417    0.163   0.069   0.036   0.125    3.003    -0.128   9.0372   5.7814   13.024    0.0034   0.946   0.936    792.0    75    6       0.425    0.02         4551331596095756800   33       47.584      24.107    3.354    6.572    -0.055    2.43      -0.328    8.8234     6.1199     -162.015   6.2846    0.923      63.6      33       3          57.94       1       
  4545066299664306176   62    0.551018   0.875    0.323   0.154   0.094   -0.451   1.704    -2.471   8.889    5.1648   12.481    0.1592   0.933   0.933    60.8     62    6       1.104    -0.072       4545066299664306176   32       76.883      28.822    11.486   8.797    -0.422    2.021     -2.373    9.1492     5.1772     -63.684    6.7423    0.894      85.0      32       4          90.915      2       
  3568256119394362880   56    0.645025   0.554    0.22    0.098   0.05    2.051    0.335    -1.097   8.799    5.3156   13.183    0.0412   0.926   0.928    74.5     56    5       0.748    0.326        3568256119394362880   30       51.75       23.83     4.355    0.855    -0.041    2.891     -3.231    9.2554     3.1744     267.703    7.894     0.823      37.6      30       3          67.583      1       
  2990142148280216960   65    0.568754   0.814    0.269   0.133   0.097   -2.297   4.122    -1.716   8.7155   5.1743   13.507    0.0066   0.941   0.955    995.7    65    6       0.798    -0.366       2990142148280216960   26       56.571      27.167    6.995    3.968    -0.059    2.249     -1.152    8.6497     5.3076     36.417     5.4447    0.897      46.1      26       3          67.677      1       
  2971190068212939136   79    0.538917   0.602    0.229   0.106   0.056   -2.149   4.692    -0.75    8.9899   5.6962   12.295    0.0843   0.934   0.941    99.9     79    4       0.817    -0.342       2971190068212939136   34       52.746      24.176    6.102    3.39     -0.008    3.429     0.084     9.7274     6.3901     118.948    10.4933   0.829      49.3      34       3          74.313      1       
  2254366868398077312   85    0.476494   0.858    0.332   0.151   0.082   0.656    3.808    0.875    8.7797   5.1913   10.174    0.0979   0.955   0.958    141.6    85    4       1.027    0.104        2254366868398077312   31       56.58       18.14     10.341   8.043    -0.28     2.741     -1.509    9.5848     5.6147     -27.177    2.1338    0.731      181.0     31       4          59.791      1       
  1591868059907638016   63    0.61175    1.032    0.349   0.186   0.115   2.166    0.518    -0.837   8.7533   5.2328   12.764    0.0107   0.928   0.91     1167.3   63    6       1.045    0.345        1591868059907638016   31       57.487      26.098    8.595    4.884    -0.093    1.94      -1.544    8.4082     5.0165     -189.744   6.8028    0.744      62.1      31       3          77.652      1       
  1518851996671918208   67    0.558613   1.117    0.376   0.205   0.125   -2.235   4.246    -1.527   8.716    5.1785   12.567    0.0199   0.937   0.955    1062.3   67    6       1.109    -0.356       1518851996671918208   33       68.327      31.414    7.217    4.732    -0.021    2.556     -0.933    8.8815     5.4132     -2.194     5.6447    0.924      89.5      33       5          78.368      1       
  1287947790267071488   71    0.564333   0.774    0.261   0.136   0.09    2.933    2.103    1.61     8.8029   5.3767   13.269    0.0022   0.922   0.94     1540.0   71    6       0.776    0.467        1287947790267071488   27       79.968      26.847    16.986   6.204    -0.066    2.696     -0.843    9.1103     5.6366     -64.102    6.3455    0.747      68.0      27       4          83.503      1       
  1104405489608579584   68    0.480455   1.137    0.391   0.185   0.139   -1.75    5.071    -0.415   8.5707   4.8352   12.85     0.0192   0.942   0.947    862.2    68    6       1.129    -0.279       1104405489608579584   33       87.247      31.538    10.904   4.041    -0.383    2.091     -2.087    9.1402     5.3455     -265.273   8.4553    0.906      115.8     33       6          98.237      1       
  863983115982280448    56    0.571825   0.8      0.266   0.137   0.094   -0.081   2.301    -1.216   8.7464   5.3108   12.805    0.003    0.927   0.939    1139.3   56    6       0.795    -0.013       863983115982280448    26       64.665      26.105    11.888   5.195    -0.09     2.156     -1.281    8.6185     5.2709     -298.707   3.628     0.815      97.6      26       5          73.367      1       
  6445293735610856320   60    0.63182    0.915    0.329   0.16    0.097   2.35     1.158    0.292    9.0238   5.8075   12.594    0.0078   0.929   0.92     532.5    60    6       0.918    0.374        6445293735610856320   35       81.083      23.975    12.66    9.468    -0.146    2.533     -0.974    9.108      5.7473     -5.948     6.6891    0.906      166.4     35       5          88.833      1       
  6045491928874778624   51    0.614838   0.812    0.274   0.145   0.086   -2.661   3.683    -2.351   9.0053   5.6332   12.803    0.0014   0.914   0.898    1204.5   51    6       0.812    -0.424       6045491928874778624   34       64.044      28.537    8.943    3.167    0.063     3.064     0.048     9.2215     6.1423     70.277     7.8396    0.879      69.4      34       3          79.271      1       
  5918931852676873088   69    0.592071   0.59     0.211   0.105   0.063   1.172    5.029    -3.398   8.9672   5.6513   12.901    0.0034   0.944   0.95     853.3    69    6       0.595    0.187        5918931852676873088   27       65.409      26.963    9.425    3.73     0.315     4.003     1.102     9.6562     6.4404     118.201    2.0424    0.78       193.3     27       5          66.831      r       
  5357295815668674176   63    0.475371   0.612    0.216   0.109   0.065   2.171    0.811    -0.337   9.0351   5.7155   12.797    0.0025   0.947   0.94     893.4    63    6       0.61     0.346        5357295815668674176   35       55.312      23.786    9.147    4.756    -0.137    2.744     -0.707    9.3003     5.9857     -21.951    12.024    0.916      35.2      35       3          82.203      1       
  5300859361264345600   55    0.541084   1.082    0.365   0.186   0.123   -1.348   -0.292   1.128    8.6873   5.1725   13.52     0.0099   0.939   0.94     1453.7   55    6       1.076    -0.215       5300859361264345600   31       69.021      32.262    8.165    4.888    -0.368    2.042     -2.075    9.0602     5.3113     112.041    12.104    0.874      35.0      31       3          102.033     2       
  4465697399976758528   66    0.4424     0.693    0.241   0.125   0.071   -0.113   2.517    -0.91    9.0263   5.7128   11.712    0.0037   0.96    0.939    677.3    66    6       0.7      -0.018       4465697399976758528   35       59.477      23.045    10.529   5.431    -0.265    2.382     -1.133    9.1955     5.9462     -59.612    4.4048    0.869      136.4     35       4          70.533      1       
  3940418398550912512   59    0.598934   0.705    0.25    0.123   0.071   2.581    1.542    0.769    8.9467   5.592    11.341    0.0171   0.927   0.938    398.5    59    5       0.709    0.411        3940418398550912512   36       71.066      25.615    9.189    7.75     -0.105    2.506     -0.895    8.9994     5.7038     -71.393    7.7147    0.876      218.0     36       3          58.71       1       
  3471260158528704768   69    0.631461   0.363    0.155   0.052   0.023   0.144    3.154    0.069    9.1501   5.9211   13.472    0.0116   0.941   0.889    175.2    69    6       0.39     0.023        3471260158528704768   31       44.684      19.623    6.233    3.843    -0.1      2.732     -1.349    9.2152     5.2333     123.082    9.4614    0.894      27.9      31       3          66.907      2       
  2350215317077431424   75    0.565359   0.828    0.283   0.134   0.102   2.703    1.544    0.625    8.7039   5.0818   13.322    0.0365   0.933   0.944    250.5    75    6       0.93     0.43         2350215317077431424   34       67.561      32.97     6.296    2.445    -0.288    2.428     -1.336    9.2858     5.8098     -31.098    13.5804   0.893      40.3      34       3          97.41       2       
  2254942462734092288   73    0.592075   1.069    0.373   0.175   0.133   1.896    -0.142   -1.872   8.632    5.0058   11.121    0.02     0.945   0.95     887.2    73    6       1.071    0.302        2254942462734092288   36       56.705      26.232    6.507    2.606    -0.177    2.591     -1.109    9.2278     5.7045     -85.752    3.8532    0.888      97.3      36       5          61.894      1       
  1912453760434108928   69    0.630424   0.71     0.272   0.107   0.082   1.887    -0.114   -1.946   8.6774   4.9584   11.805    0.0726   0.942   0.939    109.1    69    6       0.883    0.3          1912453760434108928   33       60.326      27.139    8.276    3.12     -0.231    2.385     -1.26     9.1304     5.7171     -264.166   5.4845    0.925      101.9     33       3          66.885      1       
  1771191774968193024   61    0.539485   0.891    0.291   0.152   0.102   2.559    1.33     0.43     8.7787   5.3195   13.183    0.003    0.948   0.942    1416.4   61    6       0.886    0.407        1771191774968193024   30       78.21       27.322    12.068   6.361    -0.194    2.272     -1.694    8.9431     5.1708     -170.736   11.3368   0.905      52.1      30       5          102.433     1       
  1500424804562041984   72    0.540034   0.714    0.256   0.122   0.074   -3.052   2.676    2.46     8.7806   5.3342   12.528    0.0035   0.935   0.949    782.3    72    6       0.73     -0.486       1500424804562041984   35       76.964      27.259    13.529   2.46     -0.179    2.739     -0.838    9.3788     5.9809     -128.206   5.6147    0.91       97.8      35       6          87.439      1       
  1481133009762718720   76    0.513561   1.018    0.35    0.161   0.129   1.443    5.172    -3.352   8.5684   4.8841   12.406    0.0185   0.936   0.928    1054.2   76    6       0.998    0.23         1481133009762718720   35       63.207      27.521    6.775    1.456    -0.465    1.726     -2.915    8.9384     4.7621     13.991     4.6427    0.851      116.0     35       4          71.715      1       
  1062893462460824960   61    0.631009   1.055    0.36    0.19    0.12    -2.899   2.962    -3.489   8.7602   5.2081   13.299    0.0231   0.937   0.937    321.3    61    6       1.054    -0.461       1062893462460824960   33       72.095      33.574    2.63     2.512    -0.286    3.59      -3.463    10.4453    3.678      -119.249   36.007    0.926      9.7       33       4          221.603     r       
  812833491461519488    71    0.578767   0.75     0.252   0.123   0.086   2.479    1.117    0.133    8.725    5.2611   13.7      0.0083   0.95    0.928    793.4    71    6       0.749    0.395        812833491461519488    28       56.574      23.339    9.903    0.834    -0.197    2.432     -0.555    9.1078     6.3179     201.85     11.9446   0.878      23.5      28       3          76.677      2       
  5951695336375324288   67    0.789589   0.39     0.162   0.065   0.031   -1.816   5.433    0.507    9.066    5.9562   11.666    0.0076   0.954   0.94     223.1    67    6       0.42     -0.289       5951695336375324288   36       44.873      19.261    6.672    4.53     -0.115    2.669     -0.686    9.1818     5.9417     79.424     3.964     0.914      94.1      36       5          55.416      1       
  5909759314361595520   69    0.710359   0.739    0.264   0.132   0.079   1.083    4.824    2.482    8.9407   5.5155   12.454    8.0E-4   0.916   0.912    1464.9   69    6       0.739    0.172        5909759314361595520   36       65.184      26.341    6.49     5.63     -0.309    2.082     -2.346    8.9828     4.8636     258.166    5.7177    0.835      121.0     36       4          72.379      1       
  5678170829462200448   59    0.640289   0.321    0.134   0.05    0.022   -2.817   3.431    -2.497   9.0645   5.9539   13.472    0.002    0.931   0.911    358.0    59    5       0.323    -0.448       5678170829462200448   27       57.652      15.674    7.564    8.156    -0.089    3.179     -0.341    9.6408     6.2102     95.547     3.5893    0.884      118.7     27       5          62.54       1       
  4957668453282872448   71    0.717474   0.172    0.083   0.019   0.005   0.475    3.958    1.752    9.2916   6.6112   12.403    0.0011   0.949   0.948    288.9    71    5       0.179    0.076        4957668453282872448   35       24.633      11.128    2.82     0.739    -0.031    2.46      0.056     8.8056     6.4322     198.977    4.3792    0.904      46.6      35       3          35.107      1       
  4893760611229746560   59    0.548781   0.928    0.315   0.157   0.111   1.515    5.439    -2.886   8.6931   5.1363   13.026    0.0078   0.94    0.907    710.3    59    6       0.932    0.241        4893760611229746560   30       74.032      27.393    12.64    8.785    -0.223    2.217     -1.534    8.9473     5.4188     350.903    8.3119    0.904      54.0      30       4          93.199      1       
